cluster_id	cluster_size	sample	background	enrichment_pvalue_zbinom	enrichment_fdr_zbinom	log_fold_change	sample_usage	background_usage	sample_fraction_in_cluster	log2fc_smooth	fc_smooth	minus_log10_fdr	support_log	enrichment_support_score	enrichment_stat_score	internal_edges_n	internal_mreach_q90	cohesion	external_edges_n	external_mreach_q10	separation	density_validity	geometry_score	has_density_validity	is_sample_knn_closed	log2_odds	odds_ratio	dbcv_with_odds	redcea_auxiliary_validity	is_good_candidate	is_good_candidate_relaxed
0	176	64	112	0.9484014124399822	0.9649718288928008	-0.0035128149482807	0.00017663748468221813	0.00017807202059275725	0.36363636363636365	-0.006868332414674327	0.9952505492321787	0.015485365138062401	4.174387269895637	0.0	0.0	403	19.57245635986328	19.57245635986328	45	18.751425552368165	18.751425552368165	-0.041948276312358146	0.0	True	False	-0.006871246525820496	0.9952485389197375	0.0	0.0	False	False
1	196	65	131	0.2282805470198288	0.6218776110880223	-0.0648327052744369	0.0001793974453803778	0.00020828066694331427	0.33163265306122447	-0.20981038437574284	0.8646508662309806	0.2062950784267996	4.189654742026425	0.0	0.0	437	18.12968635559082	18.12968635559082	18	18.7059024810791	18.7059024810791	0.030803973562415324	0.030803973562415324	True	False	-0.20985290625205977	0.8646253819572243	0.0	0.0	False	False
2	5	3	2	0.0851525533999502	0.3495239390200684	0.4156164927184042	8.279882094478974e-06	3.179857510584951e-06	0.6	1.2811124305493529	2.4302629690553244	0.4565230739146464	1.3862943611198906	1.7759989384311654	0.8107844946417445	6	30.566173553466797	30.566173553466797	15	28.612648010253906	28.612648010253906	-0.06391135415742358	0.0	True	False	1.2811189443601272	2.4302739417892707	0.0	0.0	False	False
3	579	286	293	0.0	0.0	0.2290236465100752	0.0007893487596736622	0.0004658491253006953	0.4939550949913644	0.7608602390259609	1.6945007073116305	300.0	5.659482215759621	4.306074991446041	215.30374957230202	1956	14.471747398376465	14.471747398376465	46	13.58142375946045	13.58142375946045	-0.06152150216606862	0.0	True	False	0.7613263984028098	1.6950483178609301	0.0	0.0	False	False
4	500	164	336	0.0335685585508804	0.2694918054182827	-0.0719701956056851	0.00045263355449818394	0.0005342160617782717	0.328	-0.23683331749596626	0.8486059401604763	0.5694544361014684	5.10594547390058	0.0	0.0	1128	17.093835830688477	17.093835830688477	20	17.523170471191406	17.523170471191406	0.024500968087297223	0.024500968087297223	True	False	-0.23695191856608488	0.848536180833011	0.0	0.0	False	False
5	222	91	131	0.0737005839791127	0.3495239390200684	0.081295330401892	0.0002511564235325289	0.00020828066694331427	0.4099099099099099	0.27246645237084977	1.2078710574066374	0.4565230739146464	4.5217885770490405	1.232035691959585	0.5624527212659481	583	19.326602935791016	19.326602935791016	54	19.158843421936034	19.158843421936034	-0.008680238033157258	0.0	True	False	0.27252747896520013	1.207922151930435	0.0	0.0	False	False
6	151	56	95	0.8633209894696281	0.9180743855569348	0.0099896554556417	0.00015455779909694087	0.00015104323175278516	0.3708609271523179	0.03843573775854736	1.0269996840061748	0.03712212933455953	4.04305126783455	0.1553976582748512	0.005768691968766711	373	19.351926803588867	19.351926803588867	19	18.449769973754883	18.449769973754883	-0.04661844988307195	0.0	True	False	0.03843996484908985	1.0270026931154377	0.0	0.0	False	False
7	69	25	44	0.9450406911839404	0.9629476915223372	-0.0059874340715428	6.899901745399145e-05	6.995686523286892e-05	0.36231884057971014	-0.007622485615794261	0.9947304287465591	0.016397303633730945	3.258096538021482	0.0	0.0	160	18.913145065307617	18.913145065307617	15	17.516063690185547	17.516063690185547	-0.07386827364237462	0.0	True	False	-0.007624711649913962	0.9947288939092558	0.0	0.0	False	False
8	208	73	135	0.5885888492016587	0.8481122208263495	-0.0274856746367124	0.00020147713096565505	0.00021464038196448418	0.35096153846153844	-0.08679109313839817	0.9416148035085191	0.07154667880330579	4.30406509320417	0.0	0.0	499	19.655479431152344	19.655479431152344	12	18.37296314239502	18.37296314239502	-0.06524980951238668	0.0	True	False	-0.08681093180101129	0.9416018553459266	0.0	0.0	False	False
9	74	42	32	4.045838064570263e-08	3.582341177523879e-06	0.3576245458098686	0.00011591834932270565	5.0877720169359214e-05	0.5675675675675675	1.1827087264883556	2.2700258502165074	5.445833054874504	3.7612001156935624	4.448404198899789	24.22526662781101	288	19.21445655822754	19.21445655822754	6	18.54322910308838	18.54322910308838	-0.0349334602883548	0.0	True	False	1.1828017239365547	2.2701721828853265	0.0	0.0	False	False
10	871	364	507	2.545078267046641e-05	0.0008322900656879	0.095618658051162	0.0010046256941301157	0.000806093878933285	0.417910447761194	0.31819659563350733	1.24677107983204	3.079725289126123	5.8998973535824915	1.877327252497088	5.781652215480944	2477	20.81458854675293	20.81458854675293	71	20.179975509643555	20.179975509643555	-0.030488858123903412	0.0	True	False	0.3184824309730292	1.2470181220206775	0.0	0.0	False	False
11	73	30	43	0.2934134645850308	0.6867653707313072	0.0831780328795579	8.279882094478974e-05	6.836693647757644e-05	0.410958904109589	0.28347944509326695	1.2171267743216303	0.1631916117048719	3.4339872044851463	0.9734647871848283	0.15886128755863227	207	19.142581939697266	19.142581939697266	3	20.909238815307617	20.909238815307617	0.08449168768004052	0.08449168768004052	True	False	0.2834994233900705	1.2171436290883135	0.08225547933678654	0.08224968276633762	False	False
