cluster_id	cluster_size	sample	background	enrichment_pvalue_zbinom	enrichment_fdr_zbinom	log_fold_change	sample_usage	background_usage	sample_fraction_in_cluster	log2fc_smooth	fc_smooth	minus_log10_fdr	support_log	enrichment_support_score	enrichment_stat_score	internal_edges_n	internal_mreach_q90	cohesion	external_edges_n	external_mreach_q10	separation	density_validity	geometry_score	has_density_validity	is_sample_knn_closed	log2_odds	odds_ratio	dbcv_with_odds	redcea_auxiliary_validity	is_good_candidate	is_good_candidate_relaxed
0	3986	1173	2813	3.6415315207705135e-14	2.740406771562895e-13	-0.0956151552801691	0.0037704312048986678	0.004699007912975643	0.29427997992975413	-0.31726825287112437	0.8025881426281017	12.562184968006848	7.068172000388042	0.0	0.0	8089	32.576698303222656	32.576698303222656	122	25.654518127441406	25.654518127441406	-0.21248869702355538	0.0	True	False	-0.31861471992572454	0.8018394366788227	0.0	0.0	False	False
1	3772	1246	2526	0.0649254027915202	0.0889718482698611	-0.0226587391266978	0.0040050786711881845	0.004219585491708665	0.3303287380699894	-0.07497742846318989	0.9493569739011759	1.0507473874573139	7.1284959456800365	0.0	0.0	8696	28.707134246826172	28.707134246826172	26	23.936031341552734	23.936031341552734	-0.16619920554420806	0.0	True	False	-0.07528929217629177	0.9491517760010603	0.0	0.0	False	False
2	2755	872	1883	0.0006443194283263	0.0013244343804485	-0.0500772703145434	0.0028029122000610726	0.0031454788127028566	0.31651542649727765	-0.16590912818711523	0.8913666391214236	2.8779695541014325	6.771935555839602	0.0	0.0	6082	31.409748077392578	31.409748077392578	22	43.523752975463864	43.523752975463864	0.2783308899143061	0.2783308899143061	True	False	-0.1664059380275198	0.8910597388651214	0.0	0.0	False	False
3	882	368	514	6.61577015392822e-10	2.879805831709933e-09	0.1391412644478638	0.0011828803780074251	0.0008586171586453895	0.41723356009070295	0.4627734108643633	1.3781886781855617	8.54063679316427	5.910796644040527	2.7353595238882664	23.361712192252426	2546	21.54639434814453	21.54639434814453	30	23.020989418029785	23.020989418029785	0.06405437416735735	0.06405437416735735	True	False	0.4632405864259326	1.3786350374713958	0.17538862087656376	0.17521174242538345	True	True
4	2305	605	1700	0.0	0.0	-0.164436981956056	0.001944681056235033	0.0028397843768427277	0.26247288503253796	-0.5454802723502503	0.6851632740597545	300.0	6.406879986069314	0.0	0.0	4230	32.68699264526367	32.68699264526367	5	48.77439727783203	48.77439727783203	0.32983297652926785	0.32983297652926785	True	False	-0.5467758449672644	0.6845482582092579	0.0	0.0	False	False
5	4997	1574	3423	1.1050996464589955e-06	3.315298939376987e-06	-0.0531456063453955	0.005059385095064367	0.0057179893658427395	0.31498899339603764	-0.17629838629346306	0.8849707110358666	5.479477305307952	7.362010551259734	0.0	0.0	10918	30.684825897216797	30.684825897216797	100	20.849092483520508	20.849092483520508	-0.3205406296467994	0.0	True	False	-0.17725481786565478	0.8843842160370193	0.0	0.0	False	False
6	1991	561	1430	2.2329249560471e-11	1.18026033391061e-10	-0.1221166114391432	0.0018032497066906672	0.002388759799344177	0.281767955801105	-0.40488170125931866	0.7552982235172472	9.928022188362746	6.331501849893691	0.0	0.0	3918	30.517259407043458	30.517259407043458	9	51.77671432495117	51.77671432495117	0.410598764233728	0.410598764233728	True	False	-0.4057293030123059	0.754854606497398	0.0	0.0	False	False
7	5310	2139	3171	0.0	0.0	0.1132711073137921	0.006875492197168159	0.005297033093510759	0.40282485875706214	0.37638820545388185	1.2980880140354392	300.0	7.668561108015897	2.8863559538595354	144.31779769297677	14969	27.45063018798828	27.45063018798828	4	48.932030868530276	48.932030868530276	0.4390048869677583	0.4390048869677583	True	False	0.3786782624653302	1.3001501658219212	1.274833928191468	1.2671243692728216	True	True
8	3067	996	2071	0.0142389516286642	0.0229061395765468	-0.0336641957002408	0.0032014914578679223	0.0034595255555536996	0.32474731007499186	-0.11145424147688665	0.9256545285739415	1.6400480972738445	6.904750769961838	0.0	0.0	6950	26.25454025268555	26.25454025268555	22	23.015153884887695	23.015153884887695	-0.12338385424465782	0.0	True	False	-0.11182886690717275	0.9254141945486145	0.0	0.0	False	False
9	3525	1050	2475	4.098343886482781e-11	2.1158891693004123e-10	-0.0881293394301246	0.003375066295945099	0.004134391960403383	0.2978723404255319	-0.29236391862585176	0.8165629877935477	9.674507084473264	6.957497370876951	0.0	0.0	7233	31.395038604736328	31.395038604736328	117	19.682092666625977	19.682092666625977	-0.37308270537827304	0.0	True	False	-0.2934646392927158	0.8159402193356572	0.0	0.0	False	False
