cluster_id	cluster_size	sample	background	enrichment_pvalue_zbinom	enrichment_fdr_zbinom	log_fold_change	sample_usage	background_usage	sample_fraction_in_cluster	log2fc_smooth	fc_smooth	minus_log10_fdr	support_log	enrichment_support_score	enrichment_stat_score	internal_edges_n	internal_mreach_q90	cohesion	external_edges_n	external_mreach_q10	separation	density_validity	geometry_score	has_density_validity	is_sample_knn_closed	log2_odds	odds_ratio	dbcv_with_odds	redcea_auxiliary_validity	is_good_candidate	is_good_candidate_relaxed
0	2653	639	2014	0.0455759411864473	0.0640643746943276	0.0342905988976018	0.0031047450610745624	0.002869031694680325	0.24085940444779494	0.11468120965974471	1.0827357684559595	1.1933834084643198	6.461468176353717	0.741008986642189	0.8843078301817471	4297	26.28964614868164	26.28964614868164	176	22.198820114135742	22.198820114135742	-0.15560597550115915	0.0	True	False	0.11501980572257509	1.0829899130134601	0.0	0.0	False	False
1	3461	900	2561	4.9649472977364446e-08	1.5427421683428506e-07	0.0786821379275449	0.004372880367710651	0.0036482572840498078	0.2600404507367813	0.2618960403784172	1.1990535076992477	6.811706649583235	6.803505257608338	1.7818110876613669	12.13717443412407	6252	26.979122161865234	26.979122161865234	48	22.075103950500488	22.075103950500488	-0.1817708590347145	0.0	True	False	0.26294317123878397	1.1999241155966915	0.0	0.0	False	False
2	4260	1408	2852	0.0	0.0	0.2263023405827584	0.006841128397485108	0.004062799599418216	0.3305164319248826	0.7520194281255925	1.68414858673608	300.0	7.25063551189868	5.452618771205158	272.6309385602579	9753	26.0601863861084	26.0601863861084	103	21.714748001098634	21.714748001098634	-0.16674625118284406	0.0	True	False	0.7560471875184396	1.6888570129026614	0.0	0.0	False	False
3	481	55	426	3.9394243422918847e-10	1.4962584199163679e-09	-0.3561977026452614	0.000267231578026762	0.0006068557606424123	0.11434511434511435	-1.1718993140414788	0.44383664299675935	8.824993392667118	4.02535169073515	0.0	0.0	374	43.60725784301758	43.60725784301758	11	48.44709396362305	48.44709396362305	0.09989941035966997	0.09989941035966997	True	False	-1.172391979973181	0.44368510309702186	0.0	0.0	False	False
4	4441	953	3488	0.0290028690243546	0.0424282253571831	-0.0306343686655352	0.004630394433809168	0.004968809608264635	0.21459130826390452	-0.10121523906478647	0.9322473918811506	1.3723451330625351	6.860663671448287	0.0	0.0	6550	28.664274215698242	28.664274215698242	121	22.792821884155273	22.792821884155273	-0.20483519964121108	0.0	True	False	-0.10170831200310815	0.9319288301573104	0.0	0.0	False	False
5	3204	743	2461	0.4235997235912414	0.4844483026706463	0.0127264070145176	0.003610055681343349	0.003505802880143138	0.2318976279650437	0.0429536587442545	1.030220861044156	0.31475256136406615	6.612041034833092	0.284011354213228	0.08939330119509056	5156	26.4031982421875	26.4031982421875	45	21.346242904663086	21.346242904663086	-0.19152813576365613	0.0	True	False	0.04310211444510692	1.0303268779256831	0.0	0.0	False	False
6	3013	790	2223	5.8501808730682114e-08	1.7940554677409182e-07	0.0835368355481419	0.0038384172116571274	0.0031667613988452647	0.2621971457019582	0.27809171393356813	1.2125899024728255	6.746164133777206	6.673297967767654	1.8557888694459042	12.519456310918908	5481	25.20087242126465	25.20087242126465	49	23.17569046020508	23.17569046020508	-0.08036158142488388	0.0	True	False	0.27906162690327463	1.2134053915903604	0.0	0.0	False	False
7	2469	485	1984	5.951675311322013e-05	0.0001324727730584	-0.0789507222588828	0.002356496642599629	0.0028262953735083245	0.1964358039692183	-0.2611456106539354	0.8344250587059278	3.8778733724860426	6.186208623900494	0.0	0.0	3374	29.626928329467773	29.626928329467773	21	26.876562118530273	26.876562118530273	-0.09283332312927994	0.0	True	False	-0.2618276305384306	0.8340306856954721	0.0	0.0	False	False
8	3140	827	2313	1.0324272325945572e-08	3.50348257618153e-08	0.0861790837386014	0.0040181911823296765	0.0032949703623612672	0.26337579617834395	0.2868408690559896	1.219965939186113	7.455500038035407	6.71901315438526	1.9272875724024938	14.36889256935196	5703	22.65110893249514	22.65110893249514	86	18.11534595489502	18.11534595489502	-0.20024463222165445	0.0	True	False	0.2878855974242356	1.2208496981075183	0.0	0.0	False	False
9	2640	477	2163	4.080902282765919e-10	1.535903222786446e-09	-0.123688933441931	0.0023176265948866453	0.003081288756501263	0.1806818181818182	-0.4097077315720732	0.7527758593845173	8.813636148323999	6.169610732491456	0.0	0.0	3314	35.221534729003906	35.221534729003906	25	33.84120559692383	33.84120559692383	-0.039189920107127456	0.0	True	False	-0.4108149275895805	0.752198363331356	0.0	0.0	False	False
10	3403	825	2578	0.0117365246842067	0.0182666211250435	0.0380202424892356	0.004008473670401431	0.0036724745327139418	0.2424331472230385	0.12689482564074606	1.0919409389184387	1.7383417789999078	6.716594773520978	0.8523011226854907	1.4815906498527147	5734	26.533788681030273	26.533788681030273	41	20.03863525390625	20.03863525390625	-0.24478801369845782	0.0	True	False	0.1273789511858423	1.092307423306717	0.0	0.0	False	False
11	926	193	733	0.1348403761092389	0.1700984015522348	-0.0466974586753596	0.0009377399010757286	0.001044190780635888	0.2084233261339093	-0.15237664860227262	0.8997669943336182	0.7692997675179765	5.267858159063328	0.0	0.0	1342	30.21815299987793	30.21815299987793	9	26.75861358642578	26.75861358642578	-0.11448546883279477	0.0	True	False	-0.15253285657002813	0.899669577235164	0.0	0.0	False	False
12	1830	551	1279	0.0	0.0	0.1671302613299166	0.002677174536231743	0.0018219918259663038	0.3010928961748634	0.5559393944786422	1.4701255772535307	300.0	6.313548046277095	3.509950077859102	175.4975038929551	3756	26.019372940063477	26.019372940063477	101	20.657550811767578	20.657550811767578	-0.2060703822742785	0.0	True	False	0.5571734593416764	1.4713836438753278	0.0	0.0	False	False
13	3020	742	2278	0.00407458134995	0.006941879336952	0.045699392492677	0.003605196925379226	0.003245111320993933	0.2456953642384106	0.15246531139159458	1.1114671515502539	2.1585229394619776	6.610696044717759	1.0079018309730758	2.175579222881113	5060	27.236127853393555	27.236127853393555	134	23.90011978149414	23.90011978149414	-0.12248466778598102	0.0	True	False	0.1529841039823001	1.1118669065888813	0.0	0.0	False	False
14	3123	1043	2080	0.0	0.0	0.2330701804203137	0.005067682470580232	0.0029630516012587272	0.3339737431956452	0.7745870630417819	1.7107003342186544	300.0	6.950814768442584	5.384011197235385	269.20055986176925	7188	23.345772361755373	23.345772361755373	113	9.006258773803712	9.006258773803712	-0.6142231392370807	0.0	True	False	0.7776331538142687	1.714316104286986	0.0	0.0	False	False
15	1942	524	1418	1.0687037277357093e-07	3.183045635126501e-07	0.1005042630935382	0.0025459881252004237	0.0020200034473965745	0.2698249227600412	0.3347352782296138	1.2611459784748233	6.497157134881496	6.263398262591624	2.0965803600914867	13.62181204542082	3664	26.91737174987793	26.91737174987793	4	26.77964687347412	26.77964687347412	-0.005116579645426681	0.0	True	False	0.33549336599335966	1.2618088424481542	0.0	0.0	False	False
16	6025	1276	4749	0.0017534752856542	0.0032407980725931	-0.0379022882402891	0.006199772610220879	0.006765159641527738	0.21178423236514524	-0.12549535414263335	0.9166892408625567	2.489348028113295	7.152268856032539	0.0	0.0	8815	27.025379180908203	27.025379180908203	117	23.9620418548584	23.9620418548584	-0.11335039207197756	0.0	True	False	-0.12631884947840533	0.9161661407706589	0.0	0.0	False	False
17	6541	1457	5084	0.3826487701082417	0.4425044436447264	-0.0098967831554309	0.007079207439727132	0.007242381894615081	0.22274881516587677	-0.03252327483605022	0.9777087878176186	0.35408236374424756	7.284820912568604	0.0	0.0	10043	26.151933288574238	26.151933288574238	156	12.127503871917725	12.127503871917725	-0.5362674056217396	0.0	True	False	-0.03276287844962411	0.9775464228688301	0.0	0.0	False	False
