cluster_id	cluster_size	sample	background	enrichment_pvalue_zbinom	enrichment_fdr_zbinom	log_fold_change	sample_usage	background_usage	sample_fraction_in_cluster	log2fc_smooth	fc_smooth	minus_log10_fdr	support_log	enrichment_support_score	enrichment_stat_score	internal_edges_n	internal_mreach_q90	cohesion	external_edges_n	external_mreach_q10	separation	density_validity	geometry_score	has_density_validity	is_sample_knn_closed	log2_odds	odds_ratio	dbcv_with_odds	redcea_auxiliary_validity	is_good_candidate	is_good_candidate_relaxed
0	748	135	613	0.0862004253985395	0.1197570195715424	-0.0640390709934579	0.0009660314711585937	0.0011195161060563448	0.1804812834224599	-0.20857601478107135	0.8653909779174862	0.9216990209460625	4.912654885736052	0.0	0.0	920	23.92089080810547	23.92089080810547	25	24.06528549194336	24.06528549194336	0.0060001234511110274	0.0060001234511110274	True	False	-0.2088015253735538	0.8652557174674956	0.0	0.0	False	False
1	2963	526	2437	0.0001149518800571	0.0002743330143695	-0.0727821500028953	0.0037639448431808914	0.004450670066002141	0.17752278096523794	-0.2407023049706547	0.8463332164554519	3.5617219244562865	6.267200548541362	0.0	0.0	3576	33.7960319519043	33.7960319519043	106	20.806507110595703	20.806507110595703	-0.38435059061946103	0.0	True	False	-0.24170098414390573	0.8457475605420145	0.0	0.0	False	False
2	1931	563	1368	0.0	0.0	0.2075099324951452	0.004028709024165098	0.002498365469959347	0.2915587778353185	0.6900865583352278	1.6133803145937256	300.0	6.335054251498059	4.371735785283248	218.5867892641624	3781	27.79753875732422	27.79753875732422	160	22.650654792785645	22.650654792785645	-0.1851561035482845	0.0	True	False	0.6922977447268099	1.6158550024480827	0.0	0.0	False	False
3	905	168	737	0.1425738636566849	0.1873690302785487	-0.0490705711037503	0.0012021724974418055	0.001345976134035116	0.1856353591160221	-0.15969998042674405	0.8952112176568965	0.7273021908795454	5.1298987149230735	0.0	0.0	1162	27.624540328979492	27.624540328979492	14	25.939722061157227	25.939722061157227	-0.06098991142505307	0.0	True	False	-0.15991155873213891	0.8950799401665326	0.0	0.0	False	False
4	2108	377	1731	0.0020213819970407	0.0040118244737185	-0.0688680826412574	0.0026977323305688136	0.0031613089389617172	0.178842504743833	-0.22727936045682284	0.8542443107879413	2.396658076589575	5.934894195619588	0.0	0.0	2587	27.873249053955078	27.873249053955078	52	21.32463836669922	21.32463836669922	-0.2349424953861503	0.0	True	False	-0.22795397935846218	0.8538449508234601	0.0	0.0	False	False
5	3427	740	2687	0.0379068320070012	0.057376488913321	0.0330516883256755	0.005295283619684144	0.004907242703056114	0.21593230230522323	0.1105013634526264	1.079603353635249	1.24126603141635	6.608000625296087	0.7301930787910254	0.9063638650786222	5062	28.571395111083994	28.571395111083994	118	22.30494785308838	22.30494785308838	-0.2193259108850659	0.0	True	False	0.1110601932282842	1.0800216203827044	0.0	0.0	False	False
6	3990	837	3153	0.2535479118615658	0.3161222362632983	0.0170891222731789	0.005989395121183281	0.005758294098524723	0.20977443609022556	0.05740163988931801	1.04058992181151	0.5001449545027251	6.731018100482083	0.38637147709235387	0.19324174483150602	5804	28.42038803100583	28.42038803100583	55	24.01015625	24.01015625	-0.1551784506317927	0.0	True	False	0.057733150265868005	1.0408290617435136	0.0	0.0	False	False
7	6177	1129	5048	8.197867877646203e-06	2.379828809256995e-05	-0.0573377692833689	0.008078885414355943	0.009219114687393847	0.18277480977820948	-0.189976052671323	0.876620272235641	4.623454282384254	7.029972911706386	0.0	0.0	7820	31.783599853515625	31.783599853515625	83	26.204844284057618	26.204844284057618	-0.17552308722641227	0.0	True	False	-0.19163928192699586	0.8756102317795593	0.0	0.0	False	False
8	1806	380	1426	0.399314542789889	0.4707071428644448	0.0187517061292442	0.00271919969659456	0.002604290321755869	0.21040974529346623	0.06368308944978907	1.0451304957137364	0.32724921133207435	5.942799375126701	0.3784558241883443	0.12384936998966585	2562	26.932968139648438	26.932968139648438	98	22.420180320739746	22.420180320739746	-0.1675562751015677	0.0	True	False	0.06384545602876734	1.045248125432945	0.0	0.0	False	False
9	2611	534	2077	0.8648621951845414	0.8923909653230414	0.0031923955215039	0.003821191152582882	0.0037932054686444176	0.20451934124856377	0.011607853590748007	1.0080784066395667	0.04944483521721253	6.282266746896006	0.0729236326159936	0.003605696998138349	3664	31.616724014282227	31.616724014282227	74	28.0920108795166	28.0920108795166	-0.11148255376405877	0.0	True	False	0.011644523505218274	1.0081040299471289	0.0	0.0	False	False
10	2762	485	2277	6.438835856359404e-05	0.0001595354871416	-0.0785336569847319	0.0034705575074956887	0.004158463578287597	0.17559739319333817	-0.2597133757422583	0.8352538451622586	3.7971426972115845	6.186208623900494	0.0	0.0	3336	34.816707611083984	34.816707611083984	59	27.872161865234375	27.872161865234375	-0.19946015066739958	0.0	True	False	-0.26071347150945545	0.834675036511827	0.0	0.0	False	False
11	4343	1007	3336	8.862975531265249e-08	3.482522708749679e-07	0.0728910636156605	0.007205879195975585	0.006092505268848232	0.23186737278379	0.2426388124302754	1.1831547746014444	6.458106042957834	6.915723448631314	1.6780229246721108	10.836849990046737	7034	32.41617965698242	32.41617965698242	15	35.60217056274414	35.60217056274414	0.08948867036482594	0.08948867036482594	True	False	0.2442519496574782	1.1844784489702944	0.151162376956918	0.15016404037060369	True	True
12	1717	321	1396	0.0612410886615166	0.087583762828419	-0.0452927508537859	0.0022970081647548783	0.002549501605309392	0.18695398951659872	-0.14873045342404012	0.9020438964157336	1.0575764003118087	5.7745515455444085	0.0	0.0	2234	30.92371940612793	30.92371940612793	13	25.26091651916504	25.26091651916504	-0.18312166180891984	0.0	True	False	-0.14909946225468396	0.9018132034499384	0.0	0.0	False	False
13	3388	520	2868	3.9968028886505635e-15	3.455014052633487e-14	-0.1484881683328371	0.003721010111129398	0.005237801292283192	0.15348288075560804	-0.49213197182458845	0.7109736653643061	13.461550181873353	6.255750041753367	0.0	0.0	3632	34.1749954223633	34.1749954223633	8	49.706207275390625	49.706207275390625	0.3124602077760371	0.3124602077760371	True	False	-0.4943339423603206	0.7098893413110713	0.0	0.0	False	False
14	1633	374	1259	0.0032587273191586	0.0061536161512267	0.0659335071208763	0.002676264964543067	0.002299299800203814	0.2290263319044703	0.22038097925247158	1.1650412037498945	2.210869597559362	5.926926025970411	1.3061817615603188	2.887797545520241	2566	26.01783561706543	26.01783561706543	52	22.84245014190674	22.84245014190674	-0.12204648848945435	0.0	True	False	0.2209223261493971	1.1654784477727183	0.0	0.0	False	False
15	1109	200	909	0.0355300343413429	0.0548459657094539	-0.0644462525288501	0.0014311577350497684	0.00166009810832825	0.18034265103697025	-0.21127692366860273	0.8637723713645983	1.260855312201563	5.303304908059076	0.0	0.0	1358	24.690229415893555	24.690229415893555	42	21.528709411621094	21.528709411621094	-0.1280474130482292	0.0	True	False	-0.21161157572764644	0.8635720312573546	0.0	0.0	False	False
16	3327	849	2478	0.0	0.0	0.1278940232316868	0.006075264585286268	0.004525547978478992	0.2551848512173129	0.42541307124185757	1.342956962056849	300.0	6.745236349484363	2.8695117116863584	143.4755855843179	5878	24.910072326660156	24.910072326660156	65	12.842989921569824	12.842989921569824	-0.484425827707271	0.0	True	False	0.4276568838146595	1.3450472778625258	0.0	0.0	False	False
17	1359	229	1130	0.000463152448435	0.0009953939361395	-0.100155326114577	0.001638675606631985	0.002063708319483963	0.16850625459896984	-0.33020045580975754	0.7954259553152742	3.002005009271296	5.438079308923196	0.0	0.0	1592	36.12316131591797	36.12316131591797	11	60.775360107421875	60.775360107421875	0.405628181353933	0.405628181353933	True	False	-0.3308186358082139	0.7950851964790507	0.0	0.0	False	False
18	5028	932	4096	0.0004319316720147	0.0009386671531493	-0.0498564005859905	0.0066691950453319215	0.0074804860854923135	0.18536197295147175	-0.16502170681587902	0.8919150995482917	3.02748837916791	6.838405200847344	0.0	0.0	6424	31.946352767944333	31.946352767944333	100	20.92504711151123	20.92504711151123	-0.34499417622070844	0.0	True	False	-0.16620436129848937	0.8911842485163449	0.0	0.0	False	False
19	2669	396	2273	1.8651746813702643e-14	1.543729683091558e-13	-0.1658166147711103	0.0028336923153985416	0.004151158416094734	0.14837017609591607	-0.5493277555125973	0.683338465582897	12.81142874507515	5.983936280687191	0.0	0.0	2732	34.92447280883789	34.92447280883789	40	30.865806007385252	30.865806007385252	-0.11621268626352932	0.0	True	False	-0.5512389725124605	0.68243380911233	0.0	0.0	False	False
20	5935	1134	4801	0.0087958122532898	0.0158406063265266	-0.0336310163845429	0.008114664357732188	0.00876802092198452	0.19106992417860152	-0.11123409106643667	0.9257957911192006	1.8002281990580735	7.034387929915503	0.0	0.0	7831	26.168270111083984	26.168270111083984	107	21.630035781860354	21.630035781860354	-0.1734250796846288	0.0	True	False	-0.11218858486224104	0.925183482863242	0.0	0.0	False	False
21	5276	1048	4228	0.3424477092747331	0.4124215446064123	-0.0126860609599266	0.007499266531660787	0.007721556437856812	0.19863532979529946	-0.04162463966702212	0.9715602431620759	0.3846586555629109	6.955592608396297	0.0	0.0	7210	28.49876594543457	28.49876594543457	126	23.41143798828125	23.41143798828125	-0.17851046487043756	0.0	True	False	-0.04195166872533029	0.9713400355548524	0.0	0.0	False	False
22	2831	825	2006	0.0	0.0	0.2072106548932782	0.005903525657080295	0.0036635388397210887	0.2914164606146238	0.6888534416612266	1.6120018970382728	300.0	6.716594773520978	4.626749425983733	231.33747129918666	5690	24.734527587890625	24.734527587890625	85	22.585879135131837	22.585879135131837	-0.0868683844930481	0.0	True	False	0.6920967235339868	1.6156298693035	0.0	0.0	False	False
